timestamp,blink_rate,blink_duration_ms,eye_temp_celsius,screen_distance_cm,ambient_lux,room_humidity_pct,head_tilt_degrees,strain_level,strain_score
2026-08-17 21:19:10,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:25,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:33,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:48,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:56,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:03,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:11,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:19,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:27,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:34,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:42,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:50,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:20:57,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:13,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:20,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:28,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:36,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:51,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:21:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:14,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:22:52,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:07,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:15,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:23,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:30,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:38,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:46,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:23:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:01,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:09,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:32,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:47,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:24:54,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:25:02,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:25:10,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:25:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:25:25,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:25:33,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:25:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:25:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:25:30,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:25:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:25:48,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:25:56,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:26:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:26:14,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:26:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:26:32,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:26:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:26:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:02,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:10,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:18,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:27,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:35,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:51,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:27:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:07,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:15,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:23,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:31,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:47,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:28:55,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:03,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:11,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:19,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:27,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:35,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:42,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:50,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:29:58,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:13,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:21,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:36,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:44,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:52,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:30:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:07,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:15,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:23,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:30,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:38,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:46,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:31:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:01,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:09,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:32,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:48,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:32:55,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:03,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:11,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:18,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:26,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:34,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:41,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:49,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:33:57,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:12,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:20,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:28,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:35,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:51,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:34:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:14,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:35:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:08,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:31,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:47,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:36:54,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:02,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:09,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:25,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:32,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:48,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:37:55,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:03,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:11,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:19,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:26,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:34,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:42,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:49,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:38:57,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:13,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:20,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:28,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:36,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:51,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:39:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:14,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:30,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:40:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:08,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:31,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:41:47,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:50:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:51:03,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:51:13,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:51:22,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:51:32,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:51:41,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:52:01,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:52:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:52:22,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:52:35,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:52:47,0,200,25.0,45,150,50,5,Safe,12
2026-08-18 09:52:57,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:15,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:32,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:41,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:50,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:53:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:54:08,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 09:54:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-18 11:22:55,17,180,34.8,46,300,50,5,Safe,0
2026-08-18 11:29:01,17,180,34.8,46,300,50,5,Safe,0
2026-08-18 11:29:10,16,180,34.6,44,280,50,6,Safe,1
2026-08-18 11:29:19,16,180,34.6,44,280,50,6,Safe,1
2026-08-18 11:29:29,16,180,34.6,44,280,50,6,Safe,1
2026-08-18 11:29:40,16,180,34.6,44,280,50,6,Safe,1
2026-08-18 11:29:51,16,180,34.6,44,280,50,6,Safe,1
2026-08-18 11:30:02,17,180,34.8,46,300,50,5,Safe,0
2026-08-18 11:30:12,17,180,34.8,46,300,50,5,Safe,0
